Bandit,Reward,Algorithm
6160,0,ThompsonSampling
6161,1,ThompsonSampling
6162,0,ThompsonSampling
6163,0,ThompsonSampling
6164,0,ThompsonSampling
6165,1,ThompsonSampling
6166,0,ThompsonSampling
6167,0,ThompsonSampling
6168,1,ThompsonSampling
6169,0,ThompsonSampling
6170,0,ThompsonSampling
6171,1,ThompsonSampling
6172,0,ThompsonSampling
6173,1,ThompsonSampling
6174,1,ThompsonSampling
6175,0,ThompsonSampling
6176,0,ThompsonSampling
6177,0,ThompsonSampling
6178,1,ThompsonSampling
6179,0,ThompsonSampling
6180,1,ThompsonSampling
6181,0,ThompsonSampling
6182,0,ThompsonSampling
6183,1,ThompsonSampling
6184,1,ThompsonSampling
6185,1,ThompsonSampling
6186,0,ThompsonSampling
6187,0,ThompsonSampling
6188,0,ThompsonSampling
6189,0,ThompsonSampling
6190,1,ThompsonSampling
6191,0,ThompsonSampling
6192,1,ThompsonSampling
6193,0,ThompsonSampling
6194,0,ThompsonSampling
6195,0,ThompsonSampling
6196,0,ThompsonSampling
6197,0,ThompsonSampling
6198,0,ThompsonSampling
6199,0,ThompsonSampling
6200,0,ThompsonSampling
6201,0,ThompsonSampling
6202,0,ThompsonSampling
6203,0,ThompsonSampling
6204,0,ThompsonSampling
6205,1,ThompsonSampling
6206,0,ThompsonSampling
6207,0,ThompsonSampling
6208,0,ThompsonSampling
6209,0,ThompsonSampling
6210,0,ThompsonSampling
6211,0,ThompsonSampling
6212,0,ThompsonSampling
6213,1,ThompsonSampling
6214,1,ThompsonSampling
6215,0,ThompsonSampling
6216,1,ThompsonSampling
6217,1,ThompsonSampling
6218,0,ThompsonSampling
6219,1,ThompsonSampling
6220,0,ThompsonSampling
6221,0,ThompsonSampling
6222,0,ThompsonSampling
6223,1,ThompsonSampling
6224,1,ThompsonSampling
6225,1,ThompsonSampling
6226,0,ThompsonSampling
6227,0,ThompsonSampling
6228,1,ThompsonSampling
6229,1,ThompsonSampling
6230,1,ThompsonSampling
6231,0,ThompsonSampling
6232,0,ThompsonSampling
6233,0,ThompsonSampling
6234,1,ThompsonSampling
6235,0,ThompsonSampling
6236,1,ThompsonSampling
6237,0,ThompsonSampling
6238,1,ThompsonSampling
6239,1,ThompsonSampling
6240,1,ThompsonSampling
6241,0,ThompsonSampling
6242,0,ThompsonSampling
6243,1,ThompsonSampling
6244,0,ThompsonSampling
6245,1,ThompsonSampling
6246,0,ThompsonSampling
6247,0,ThompsonSampling
6248,1,ThompsonSampling
6249,1,ThompsonSampling
6250,0,ThompsonSampling
6251,0,ThompsonSampling
6252,1,ThompsonSampling
6253,0,ThompsonSampling
6254,0,ThompsonSampling
6255,1,ThompsonSampling
6256,0,ThompsonSampling
6257,1,ThompsonSampling
6258,1,ThompsonSampling
6259,0,ThompsonSampling
6260,1,ThompsonSampling
6261,0,ThompsonSampling
6262,0,ThompsonSampling
6263,1,ThompsonSampling
6264,1,ThompsonSampling
6265,1,ThompsonSampling
6266,0,ThompsonSampling
6267,0,ThompsonSampling
6268,0,ThompsonSampling
6269,0,ThompsonSampling
6270,0,ThompsonSampling
6271,1,ThompsonSampling
6272,1,ThompsonSampling
6273,0,ThompsonSampling
6274,1,ThompsonSampling
6275,0,ThompsonSampling
6276,0,ThompsonSampling
6277,1,ThompsonSampling
6278,0,ThompsonSampling
6279,0,ThompsonSampling
6280,0,ThompsonSampling
6281,0,ThompsonSampling
6282,1,ThompsonSampling
6283,0,ThompsonSampling
6284,0,ThompsonSampling
6285,0,ThompsonSampling
6286,0,ThompsonSampling
6287,1,ThompsonSampling
6288,1,ThompsonSampling
6289,1,ThompsonSampling
6290,1,ThompsonSampling
6291,0,ThompsonSampling
6292,1,ThompsonSampling
6293,0,ThompsonSampling
6294,1,ThompsonSampling
6295,0,ThompsonSampling
6296,1,ThompsonSampling
6297,0,ThompsonSampling
6298,0,ThompsonSampling
6299,1,ThompsonSampling
6300,0,ThompsonSampling
6301,0,ThompsonSampling
6302,1,ThompsonSampling
6303,0,ThompsonSampling
6304,0,ThompsonSampling
6305,0,ThompsonSampling
6306,0,ThompsonSampling
6307,1,ThompsonSampling
6308,0,ThompsonSampling
6309,0,ThompsonSampling
6310,0,ThompsonSampling
6311,1,ThompsonSampling
6312,1,ThompsonSampling
6313,0,ThompsonSampling
6314,1,ThompsonSampling
6315,0,ThompsonSampling
6316,1,ThompsonSampling
6317,1,ThompsonSampling
6318,1,ThompsonSampling
6319,0,ThompsonSampling
6320,1,ThompsonSampling
6321,1,ThompsonSampling
6322,0,ThompsonSampling
6323,0,ThompsonSampling
6324,0,ThompsonSampling
6325,1,ThompsonSampling
6326,0,ThompsonSampling
6327,0,ThompsonSampling
6328,1,ThompsonSampling
6329,1,ThompsonSampling
6330,1,ThompsonSampling
6331,0,ThompsonSampling
6332,1,ThompsonSampling
6333,0,ThompsonSampling
6334,0,ThompsonSampling
6335,0,ThompsonSampling
6336,0,ThompsonSampling
6337,0,ThompsonSampling
6338,1,ThompsonSampling
6339,0,ThompsonSampling
6340,1,ThompsonSampling
6341,1,ThompsonSampling
6342,1,ThompsonSampling
6343,0,ThompsonSampling
6344,0,ThompsonSampling
6345,1,ThompsonSampling
6346,0,ThompsonSampling
6347,1,ThompsonSampling
6348,0,ThompsonSampling
6349,0,ThompsonSampling
6350,1,ThompsonSampling
6351,1,ThompsonSampling
6352,1,ThompsonSampling
6353,1,ThompsonSampling
6354,1,ThompsonSampling
6355,0,ThompsonSampling
6356,0,ThompsonSampling
6357,0,ThompsonSampling
6358,1,ThompsonSampling
6359,1,ThompsonSampling
6360,0,ThompsonSampling
6361,0,ThompsonSampling
6362,1,ThompsonSampling
6363,1,ThompsonSampling
6364,0,ThompsonSampling
6365,0,ThompsonSampling
6366,1,ThompsonSampling
6367,1,ThompsonSampling
6368,0,ThompsonSampling
6369,1,ThompsonSampling
6370,0,ThompsonSampling
6371,0,ThompsonSampling
6372,0,ThompsonSampling
6373,1,ThompsonSampling
6374,0,ThompsonSampling
6375,0,ThompsonSampling
6376,0,ThompsonSampling
6377,0,ThompsonSampling
6378,0,ThompsonSampling
6379,0,ThompsonSampling
6380,0,ThompsonSampling
6381,1,ThompsonSampling
6382,1,ThompsonSampling
6383,1,ThompsonSampling
6384,1,ThompsonSampling
6385,0,ThompsonSampling
6386,0,ThompsonSampling
6387,0,ThompsonSampling
6388,0,ThompsonSampling
6389,1,ThompsonSampling
6390,0,ThompsonSampling
6391,0,ThompsonSampling
6392,1,ThompsonSampling
6393,1,ThompsonSampling
6394,0,ThompsonSampling
6395,0,ThompsonSampling
6396,0,ThompsonSampling
6397,1,ThompsonSampling
6398,0,ThompsonSampling
6399,0,ThompsonSampling
6400,1,ThompsonSampling
6401,0,ThompsonSampling
6402,1,ThompsonSampling
6403,0,ThompsonSampling
6404,0,ThompsonSampling
6405,1,ThompsonSampling
6406,1,ThompsonSampling
6407,0,ThompsonSampling
6408,1,ThompsonSampling
6409,0,ThompsonSampling
6410,0,ThompsonSampling
6411,1,ThompsonSampling
6412,0,ThompsonSampling
6413,0,ThompsonSampling
6414,1,ThompsonSampling
6415,0,ThompsonSampling
6416,0,ThompsonSampling
6417,1,ThompsonSampling
6418,1,ThompsonSampling
6419,0,ThompsonSampling
6420,1,ThompsonSampling
6421,0,ThompsonSampling
6422,0,ThompsonSampling
6423,1,ThompsonSampling
6424,0,ThompsonSampling
6425,0,ThompsonSampling
6426,0,ThompsonSampling
6427,0,ThompsonSampling
6428,0,ThompsonSampling
6429,1,ThompsonSampling
6430,0,ThompsonSampling
6431,0,ThompsonSampling
6432,1,ThompsonSampling
6433,1,ThompsonSampling
6434,0,ThompsonSampling
6435,0,ThompsonSampling
6436,0,ThompsonSampling
6437,1,ThompsonSampling
6438,1,ThompsonSampling
6439,0,ThompsonSampling
6440,1,ThompsonSampling
6441,0,ThompsonSampling
6442,0,ThompsonSampling
6443,1,ThompsonSampling
6444,0,ThompsonSampling
6445,0,ThompsonSampling
6446,0,ThompsonSampling
6447,0,ThompsonSampling
6448,0,ThompsonSampling
6449,1,ThompsonSampling
6450,0,ThompsonSampling
6451,1,ThompsonSampling
6452,0,ThompsonSampling
6453,0,ThompsonSampling
6454,1,ThompsonSampling
6455,0,ThompsonSampling
6456,0,ThompsonSampling
6457,0,ThompsonSampling
6458,1,ThompsonSampling
6459,0,ThompsonSampling
6460,1,ThompsonSampling
6461,0,ThompsonSampling
6462,0,ThompsonSampling
6463,1,ThompsonSampling
6464,1,ThompsonSampling
6465,1,ThompsonSampling
6466,0,ThompsonSampling
6467,0,ThompsonSampling
6468,1,ThompsonSampling
6469,1,ThompsonSampling
6470,0,ThompsonSampling
6471,0,ThompsonSampling
6472,0,ThompsonSampling
6473,0,ThompsonSampling
6474,0,ThompsonSampling
6475,0,ThompsonSampling
6476,1,ThompsonSampling
6477,0,ThompsonSampling
6478,1,ThompsonSampling
6479,1,ThompsonSampling
6480,1,ThompsonSampling
6481,1,ThompsonSampling
6482,0,ThompsonSampling
6483,0,ThompsonSampling
6484,1,ThompsonSampling
6485,0,ThompsonSampling
6486,0,ThompsonSampling
6487,1,ThompsonSampling
6488,0,ThompsonSampling
6489,0,ThompsonSampling
6490,0,ThompsonSampling
6491,0,ThompsonSampling
6492,1,ThompsonSampling
6493,1,ThompsonSampling
6494,1,ThompsonSampling
6495,0,ThompsonSampling
6496,1,ThompsonSampling
6497,0,ThompsonSampling
6498,0,ThompsonSampling
6499,0,ThompsonSampling
6500,1,ThompsonSampling
6501,1,ThompsonSampling
6502,1,ThompsonSampling
6503,1,ThompsonSampling
6504,0,ThompsonSampling
6505,0,ThompsonSampling
6506,0,ThompsonSampling
6507,0,ThompsonSampling
6508,1,ThompsonSampling
6509,1,ThompsonSampling
6510,0,ThompsonSampling
6511,1,ThompsonSampling
6512,0,ThompsonSampling
6513,0,ThompsonSampling
6514,1,ThompsonSampling
6515,1,ThompsonSampling
6516,0,ThompsonSampling
6517,0,ThompsonSampling
6518,1,ThompsonSampling
6519,0,ThompsonSampling
6520,0,ThompsonSampling
6521,0,ThompsonSampling
6522,0,ThompsonSampling
6523,1,ThompsonSampling
6524,0,ThompsonSampling
6525,1,ThompsonSampling
6526,1,ThompsonSampling
6527,0,ThompsonSampling
6528,1,ThompsonSampling
6529,0,ThompsonSampling
6530,1,ThompsonSampling
6531,0,ThompsonSampling
6532,1,ThompsonSampling
6533,1,ThompsonSampling
6534,1,ThompsonSampling
6535,0,ThompsonSampling
6536,0,ThompsonSampling
6537,1,ThompsonSampling
6538,0,ThompsonSampling
6539,0,ThompsonSampling
6540,1,ThompsonSampling
6541,1,ThompsonSampling
6542,0,ThompsonSampling
6543,1,ThompsonSampling
6544,1,ThompsonSampling
6545,0,ThompsonSampling
6546,0,ThompsonSampling
6547,0,ThompsonSampling
6548,0,ThompsonSampling
6549,0,ThompsonSampling
6550,0,ThompsonSampling
6551,1,ThompsonSampling
6552,0,ThompsonSampling
6553,1,ThompsonSampling
6554,1,ThompsonSampling
6555,1,ThompsonSampling
6556,0,ThompsonSampling
6557,1,ThompsonSampling
6558,1,ThompsonSampling
6559,1,ThompsonSampling
6560,0,ThompsonSampling
6561,1,ThompsonSampling
6562,0,ThompsonSampling
6563,0,ThompsonSampling
6564,0,ThompsonSampling
6565,0,ThompsonSampling
6566,0,ThompsonSampling
6567,0,ThompsonSampling
6568,1,ThompsonSampling
6569,0,ThompsonSampling
6570,1,ThompsonSampling
6571,0,ThompsonSampling
6572,0,ThompsonSampling
6573,0,ThompsonSampling
6574,0,ThompsonSampling
6575,0,ThompsonSampling
6576,0,ThompsonSampling
6577,0,ThompsonSampling
6578,0,ThompsonSampling
6579,1,ThompsonSampling
6580,1,ThompsonSampling
6581,0,ThompsonSampling
6582,1,ThompsonSampling
6583,0,ThompsonSampling
6584,1,ThompsonSampling
6585,0,ThompsonSampling
6586,0,ThompsonSampling
6587,0,ThompsonSampling
6588,1,ThompsonSampling
6589,0,ThompsonSampling
6590,0,ThompsonSampling
6591,1,ThompsonSampling
6592,0,ThompsonSampling
6593,0,ThompsonSampling
6594,1,ThompsonSampling
6595,0,ThompsonSampling
6596,1,ThompsonSampling
6597,1,ThompsonSampling
6598,0,ThompsonSampling
6599,1,ThompsonSampling
6600,0,ThompsonSampling
6601,1,ThompsonSampling
6602,1,ThompsonSampling
6603,0,ThompsonSampling
6604,1,ThompsonSampling
6605,1,ThompsonSampling
6606,1,ThompsonSampling
6607,1,ThompsonSampling
6608,1,ThompsonSampling
6609,0,ThompsonSampling
6610,1,ThompsonSampling
6611,0,ThompsonSampling
6612,0,ThompsonSampling
6613,1,ThompsonSampling
6614,0,ThompsonSampling
6615,0,ThompsonSampling
6616,1,ThompsonSampling
6617,1,ThompsonSampling
6618,0,ThompsonSampling
6619,0,ThompsonSampling
6620,0,ThompsonSampling
6621,0,ThompsonSampling
6622,1,ThompsonSampling
6623,0,ThompsonSampling
6624,0,ThompsonSampling
6625,1,ThompsonSampling
6626,0,ThompsonSampling
6627,0,ThompsonSampling
6628,1,ThompsonSampling
6629,1,ThompsonSampling
6630,0,ThompsonSampling
6631,0,ThompsonSampling
6632,0,ThompsonSampling
6633,0,ThompsonSampling
6634,0,ThompsonSampling
6635,0,ThompsonSampling
6636,0,ThompsonSampling
6637,0,ThompsonSampling
6638,0,ThompsonSampling
6639,0,ThompsonSampling
6640,1,ThompsonSampling
6641,1,ThompsonSampling
6642,0,ThompsonSampling
6643,1,ThompsonSampling
6644,0,ThompsonSampling
6645,1,ThompsonSampling
6646,1,ThompsonSampling
6647,0,ThompsonSampling
6648,1,ThompsonSampling
6649,0,ThompsonSampling
6650,0,ThompsonSampling
6651,0,ThompsonSampling
6652,1,ThompsonSampling
6653,0,ThompsonSampling
6654,0,ThompsonSampling
6655,1,ThompsonSampling
6656,1,ThompsonSampling
6657,0,ThompsonSampling
6658,1,ThompsonSampling
6659,1,ThompsonSampling
6660,0,ThompsonSampling
6661,1,ThompsonSampling
6662,0,ThompsonSampling
6663,1,ThompsonSampling
6664,0,ThompsonSampling
6665,1,ThompsonSampling
6666,1,ThompsonSampling
6667,0,ThompsonSampling
6668,1,ThompsonSampling
6669,0,ThompsonSampling
6670,1,ThompsonSampling
6671,0,ThompsonSampling
6672,1,ThompsonSampling
6673,1,ThompsonSampling
6674,1,ThompsonSampling
6675,0,ThompsonSampling
6676,0,ThompsonSampling
6677,0,ThompsonSampling
6678,0,ThompsonSampling
6679,0,ThompsonSampling
6680,1,ThompsonSampling
6681,0,ThompsonSampling
6682,1,ThompsonSampling
6683,0,ThompsonSampling
6684,0,ThompsonSampling
6685,1,ThompsonSampling
6686,1,ThompsonSampling
6687,1,ThompsonSampling
6688,0,ThompsonSampling
6689,0,ThompsonSampling
6690,0,ThompsonSampling
6691,0,ThompsonSampling
6692,0,ThompsonSampling
6693,1,ThompsonSampling
6694,0,ThompsonSampling
6695,0,ThompsonSampling
6696,0,ThompsonSampling
6697,0,ThompsonSampling
6698,0,ThompsonSampling
6699,0,ThompsonSampling
6700,0,ThompsonSampling
6701,1,ThompsonSampling
6702,1,ThompsonSampling
6703,0,ThompsonSampling
6704,0,ThompsonSampling
6705,0,ThompsonSampling
6706,0,ThompsonSampling
6707,0,ThompsonSampling
6708,0,ThompsonSampling
6709,0,ThompsonSampling
6710,0,ThompsonSampling
6711,1,ThompsonSampling
6712,1,ThompsonSampling
6713,0,ThompsonSampling
6714,0,ThompsonSampling
6715,0,ThompsonSampling
6716,1,ThompsonSampling
6717,0,ThompsonSampling
6718,1,ThompsonSampling
6719,0,ThompsonSampling
6720,1,ThompsonSampling
6721,0,ThompsonSampling
6722,0,ThompsonSampling
6723,1,ThompsonSampling
6724,0,ThompsonSampling
6725,0,ThompsonSampling
6726,0,ThompsonSampling
6727,1,ThompsonSampling
6728,0,ThompsonSampling
6729,1,ThompsonSampling
6730,0,ThompsonSampling
6731,0,ThompsonSampling
6732,0,ThompsonSampling
6733,0,ThompsonSampling
6734,0,ThompsonSampling
6735,0,ThompsonSampling
6736,0,ThompsonSampling
6737,0,ThompsonSampling
6738,1,ThompsonSampling
6739,0,ThompsonSampling
6740,1,ThompsonSampling
6741,1,ThompsonSampling
6742,1,ThompsonSampling
6743,0,ThompsonSampling
6744,1,ThompsonSampling
6745,0,ThompsonSampling
6746,0,ThompsonSampling
6747,1,ThompsonSampling
6748,1,ThompsonSampling
6749,0,ThompsonSampling
6750,0,ThompsonSampling
6751,0,ThompsonSampling
6752,0,ThompsonSampling
6753,0,ThompsonSampling
6754,0,ThompsonSampling
6755,1,ThompsonSampling
6756,0,ThompsonSampling
6757,1,ThompsonSampling
6758,1,ThompsonSampling
6759,0,ThompsonSampling
6760,0,ThompsonSampling
6761,0,ThompsonSampling
6762,0,ThompsonSampling
6763,1,ThompsonSampling
6764,0,ThompsonSampling
6765,1,ThompsonSampling
6766,1,ThompsonSampling
6767,1,ThompsonSampling
6768,1,ThompsonSampling
6769,1,ThompsonSampling
6770,1,ThompsonSampling
6771,1,ThompsonSampling
6772,0,ThompsonSampling
6773,0,ThompsonSampling
6774,1,ThompsonSampling
6775,0,ThompsonSampling
6776,0,ThompsonSampling
6777,0,ThompsonSampling
6778,0,ThompsonSampling
6779,0,ThompsonSampling
6780,1,ThompsonSampling
6781,0,ThompsonSampling
6782,1,ThompsonSampling
6783,0,ThompsonSampling
6784,1,ThompsonSampling
6785,1,ThompsonSampling
6786,1,ThompsonSampling
6787,0,ThompsonSampling
6788,0,ThompsonSampling
6789,0,ThompsonSampling
6790,1,ThompsonSampling
6791,0,ThompsonSampling
6792,0,ThompsonSampling
6793,0,ThompsonSampling
6794,1,ThompsonSampling
6795,0,ThompsonSampling
6796,0,ThompsonSampling
6797,1,ThompsonSampling
6798,0,ThompsonSampling
6799,1,ThompsonSampling
6800,0,ThompsonSampling
6801,0,ThompsonSampling
6802,0,ThompsonSampling
6803,0,ThompsonSampling
6804,0,ThompsonSampling
6805,0,ThompsonSampling
6806,0,ThompsonSampling
6807,0,ThompsonSampling
6808,0,ThompsonSampling
6809,1,ThompsonSampling
6810,0,ThompsonSampling
6811,0,ThompsonSampling
6812,0,ThompsonSampling
6813,1,ThompsonSampling
6814,1,ThompsonSampling
6815,1,ThompsonSampling
6816,0,ThompsonSampling
6817,0,ThompsonSampling
6818,0,ThompsonSampling
6819,0,ThompsonSampling
6820,0,ThompsonSampling
6821,0,ThompsonSampling
6822,0,ThompsonSampling
6823,0,ThompsonSampling
6824,1,ThompsonSampling
6825,1,ThompsonSampling
6826,1,ThompsonSampling
6827,1,ThompsonSampling
6828,0,ThompsonSampling
6829,1,ThompsonSampling
6830,1,ThompsonSampling
6831,0,ThompsonSampling
6832,0,ThompsonSampling
6833,1,ThompsonSampling
6834,0,ThompsonSampling
6835,1,ThompsonSampling
6836,0,ThompsonSampling
6837,0,ThompsonSampling
6838,0,ThompsonSampling
6839,1,ThompsonSampling
6840,1,ThompsonSampling
6841,0,ThompsonSampling
6842,0,ThompsonSampling
6843,1,ThompsonSampling
6844,0,ThompsonSampling
6845,1,ThompsonSampling
6846,1,ThompsonSampling
6847,0,ThompsonSampling
6848,0,ThompsonSampling
6849,0,ThompsonSampling
6850,0,ThompsonSampling
6851,0,ThompsonSampling
6852,1,ThompsonSampling
6853,0,ThompsonSampling
6854,0,ThompsonSampling
6855,0,ThompsonSampling
6856,1,ThompsonSampling
6857,0,ThompsonSampling
6858,0,ThompsonSampling
6859,0,ThompsonSampling
6860,1,ThompsonSampling
6861,1,ThompsonSampling
6862,1,ThompsonSampling
6863,0,ThompsonSampling
6864,1,ThompsonSampling
6865,0,ThompsonSampling
6866,1,ThompsonSampling
6867,1,ThompsonSampling
6868,1,ThompsonSampling
6869,1,ThompsonSampling
6870,0,ThompsonSampling
6871,0,ThompsonSampling
6872,0,ThompsonSampling
6873,0,ThompsonSampling
6874,0,ThompsonSampling
6875,1,ThompsonSampling
6876,1,ThompsonSampling
6877,1,ThompsonSampling
6878,0,ThompsonSampling
6879,0,ThompsonSampling
6880,0,ThompsonSampling
6881,1,ThompsonSampling
6882,0,ThompsonSampling
6883,0,ThompsonSampling
6884,1,ThompsonSampling
6885,0,ThompsonSampling
6886,1,ThompsonSampling
6887,1,ThompsonSampling
6888,0,ThompsonSampling
6889,0,ThompsonSampling
6890,0,ThompsonSampling
6891,0,ThompsonSampling
6892,1,ThompsonSampling
6893,0,ThompsonSampling
6894,0,ThompsonSampling
6895,1,ThompsonSampling
6896,0,ThompsonSampling
6897,0,ThompsonSampling
6898,0,ThompsonSampling
6899,1,ThompsonSampling
6900,1,ThompsonSampling
6901,1,ThompsonSampling
6902,0,ThompsonSampling
6903,0,ThompsonSampling
6904,1,ThompsonSampling
6905,1,ThompsonSampling
6906,1,ThompsonSampling
6907,1,ThompsonSampling
6908,0,ThompsonSampling
6909,1,ThompsonSampling
6910,1,ThompsonSampling
6911,0,ThompsonSampling
6912,1,ThompsonSampling
6913,0,ThompsonSampling
6914,0,ThompsonSampling
6915,0,ThompsonSampling
6916,0,ThompsonSampling
6917,0,ThompsonSampling
6918,1,ThompsonSampling
6919,0,ThompsonSampling
6920,0,ThompsonSampling
6921,1,ThompsonSampling
6922,1,ThompsonSampling
6923,1,ThompsonSampling
6924,0,ThompsonSampling
6925,1,ThompsonSampling
6926,0,ThompsonSampling
6927,1,ThompsonSampling
6928,0,ThompsonSampling
6929,1,ThompsonSampling
6930,1,ThompsonSampling
6931,0,ThompsonSampling
6932,0,ThompsonSampling
6933,0,ThompsonSampling
6934,0,ThompsonSampling
6935,0,ThompsonSampling
6936,1,ThompsonSampling
6937,0,ThompsonSampling
6938,1,ThompsonSampling
6939,1,ThompsonSampling
6940,0,ThompsonSampling
6941,0,ThompsonSampling
6942,0,ThompsonSampling
6943,1,ThompsonSampling
6944,0,ThompsonSampling
6945,1,ThompsonSampling
6946,0,ThompsonSampling
6947,1,ThompsonSampling
6948,1,ThompsonSampling
6949,0,ThompsonSampling
6950,0,ThompsonSampling
6951,1,ThompsonSampling
6952,0,ThompsonSampling
6953,1,ThompsonSampling
6954,0,ThompsonSampling
6955,1,ThompsonSampling
6956,0,ThompsonSampling
6957,0,ThompsonSampling
6958,1,ThompsonSampling
6959,0,ThompsonSampling
6960,1,ThompsonSampling
6961,0,ThompsonSampling
6962,0,ThompsonSampling
6963,1,ThompsonSampling
6964,0,ThompsonSampling
6965,0,ThompsonSampling
6966,0,ThompsonSampling
6967,1,ThompsonSampling
6968,0,ThompsonSampling
6969,0,ThompsonSampling
6970,0,ThompsonSampling
6971,0,ThompsonSampling
6972,1,ThompsonSampling
6973,0,ThompsonSampling
6974,0,ThompsonSampling
6975,1,ThompsonSampling
6976,1,ThompsonSampling
6977,1,ThompsonSampling
6978,0,ThompsonSampling
6979,1,ThompsonSampling
6980,0,ThompsonSampling
6981,0,ThompsonSampling
6982,1,ThompsonSampling
6983,0,ThompsonSampling
6984,1,ThompsonSampling
6985,0,ThompsonSampling
6986,0,ThompsonSampling
6987,1,ThompsonSampling
6988,0,ThompsonSampling
6989,1,ThompsonSampling
6990,0,ThompsonSampling
6991,0,ThompsonSampling
6992,1,ThompsonSampling
6993,0,ThompsonSampling
6994,0,ThompsonSampling
6995,0,ThompsonSampling
6996,0,ThompsonSampling
6997,0,ThompsonSampling
6998,0,ThompsonSampling
6999,0,ThompsonSampling
7000,0,ThompsonSampling
7001,1,ThompsonSampling
7002,0,ThompsonSampling
7003,1,ThompsonSampling
7004,0,ThompsonSampling
7005,0,ThompsonSampling
7006,1,ThompsonSampling
7007,1,ThompsonSampling
7008,1,ThompsonSampling
7009,1,ThompsonSampling
7010,0,ThompsonSampling
7011,0,ThompsonSampling
7012,0,ThompsonSampling
7013,1,ThompsonSampling
7014,0,ThompsonSampling
7015,0,ThompsonSampling
7016,1,ThompsonSampling
7017,0,ThompsonSampling
7018,0,ThompsonSampling
7019,1,ThompsonSampling
7020,0,ThompsonSampling
7021,0,ThompsonSampling
7022,1,ThompsonSampling
7023,0,ThompsonSampling
7024,1,ThompsonSampling
7025,1,ThompsonSampling
7026,0,ThompsonSampling
7027,0,ThompsonSampling
7028,1,ThompsonSampling
7029,0,ThompsonSampling
7030,1,ThompsonSampling
7031,0,ThompsonSampling
7032,0,ThompsonSampling
7033,0,ThompsonSampling
7034,1,ThompsonSampling
7035,0,ThompsonSampling
7036,1,ThompsonSampling
